Discussion_ID,Comment_ID,Author,Category,Markup_Body,Body,Created At,Last Edited At
D_kwDOJA-LVs4AUXPs,DC_kwDOJA-LVs4AX-51,Rofaydaaa,Announcements,"## Monday - 2023/06/26

- Wanted to take advantage of this assignment to work with React so I needed to study some missing knowledge.
- Get some inspirations on portfolio designs
- Start working on my website (40% done)","Monday - 2023/06/26

Wanted to take advantage of this assignment to work with React so I needed to study some missing knowledge.
Get some inspirations on portfolio designs
Start working on my website (40% done)",2023-06-26T22:10:54Z,
D_kwDOJA-LVs4AUXPs,DC_kwDOJA-LVs4AX_AB,MariamEssam553,Announcements,"# Monday - 2023/06/26

- Revised React and its concepts and tried to work more on UI
- Started working on my portfolio website using reactJS and tailwindcss 
- Finished deploying using GitHub pages
- I believe I need to study ans experiment more with UI and CSS libraries  ","Monday - 2023/06/26

Revised React and its concepts and tried to work more on UI
Started working on my portfolio website using reactJS and tailwindcss
Finished deploying using GitHub pages
I believe I need to study ans experiment more with UI and CSS libraries",2023-06-26T23:33:10Z,2023-06-26T23:34:03Z
D_kwDOJA-LVs4AUXPs,DC_kwDOJA-LVs4AYAL1,alaaelsanteel,Announcements,"### Monday - 2023/06/26
* worked on the first Assignment.
*  learned a lot of new things and how to make an animated website.
* I spent a lot of time working on my website( 80% finished ).
","Monday - 2023/06/26

worked on the first Assignment.
learned a lot of new things and how to make an animated website.
I spent a lot of time working on my website( 80% finished ).",2023-06-27T10:41:04Z,
D_kwDOJA-LVs4AUXPs,DC_kwDOJA-LVs4AYAqb,merhanhesham,Announcements,"- [x] Worked on the first assignment using HTML, CSS and bootstrap and deployed on github.
 ","Worked on the first assignment using HTML, CSS and bootstrap and deployed on github.",2023-06-27T13:48:20Z,2023-06-27T13:48:24Z
D_kwDOJA-LVs4AUWaS,,dodyg,Announcements,"- Present at the first meeting of Summer 2023 internship. 
- Posted slides of the presentation https://github.com/silverkeytech/summer-2023/discussions/38","Present at the first meeting of Summer 2023 internship.
Posted slides of the presentation #38",2023-06-25T12:54:15Z,2023-06-25T14:52:08Z
D_kwDOJA-LVs4AUWaS,DC_kwDOJA-LVs4AX70h,dodyg,Announcements,"@CurtisLee-14 

- Attend first meeting of Summer 2023 Internship
- Begin work on web page about myself for Tuesday
- Reach out to partner to discuss times to talk about project

","@CurtisLee-14

Attend first meeting of Summer 2023 Internship
Begin work on web page about myself for Tuesday
Reach out to partner to discuss times to talk about project",2023-06-25T14:50:34Z,
D_kwDOJA-LVs4AUWaS,DC_kwDOJA-LVs4AX8K4,salma-ahmed9,Announcements,"- Attend first meeting of Summer 2023 Internship
- Start working on portfolio website assignment ","Attend first meeting of Summer 2023 Internship
Start working on portfolio website assignment",2023-06-25T20:05:17Z,
D_kwDOJA-LVs4AUWaS,DC_kwDOJA-LVs4AX-KB,MillaniaSameh,Announcements,"- Attend first meeting of Summer 2023 Internship
- Begin work on my web page","Attend first meeting of Summer 2023 Internship
Begin work on my web page",2023-06-26T16:02:08Z,
D_kwDOJA-LVs4AUWaS,DC_kwDOJA-LVs4AX-TI,yehiatarek63,Announcements,"- Attended first meeting of Summer 2023 Internship
- Began working on my webpage","Attended first meeting of Summer 2023 Internship
Began working on my webpage",2023-06-26T16:57:22Z,
D_kwDOJA-LVs4AUWaS,DC_kwDOJA-LVs4AX-hu,SandraHany,Announcements,"> Attended first meeting 
> Started working on assignment  one","Attended first meeting
Started working on assignment  one",2023-06-26T18:41:58Z,2023-06-26T19:12:12Z
D_kwDOJA-LVs4AUWaS,DC_kwDOJA-LVs4AX-jY,Omnya-Ellethy,Announcements,Attend first meeting of Summer 2023 Internship,Attend first meeting of Summer 2023 Internship,2023-06-26T18:58:59Z,
D_kwDOJA-LVs4AUWaS,DC_kwDOJA-LVs4AX-uH,yasmin-hashem24,Announcements,"attended the first meeting of the summer internship
started revising HTML and CSS since I didn't use them in quiet some time","attended the first meeting of the summer internship
started revising HTML and CSS since I didn't use them in quiet some time",2023-06-26T20:18:49Z,
D_kwDOJA-LVs4AUWaS,DC_kwDOJA-LVs4AX-48,Rofaydaaa,Announcements,"Attended the first meeting of the internship.
Refreshing some JS concepts","Attended the first meeting of the internship.
Refreshing some JS concepts",2023-06-26T21:58:14Z,
D_kwDOJA-LVs4AUX0p,,dodyg,Announcements,"Make sure to update your daily log.  When I do a review and I don't see your entry of any particular day, I just assume that you are off that day. If you have too many off days, I will just assume you are no longer interested to participate in this program. Usually this happens to one or two students in every Summer program. ","Make sure to update your daily log.  When I do a review and I don't see your entry of any particular day, I just assume that you are off that day. If you have too many off days, I will just assume you are no longer interested to participate in this program. Usually this happens to one or two students in every Summer program.",2023-06-26T15:34:41Z,
D_kwDOJA-LVs4AUXWG,,dodyg,Announcements,"![image](https://github.com/silverkeytech/summer-2023/assets/1761249/15d669c6-147f-4fe5-92cd-b074038699ec)
",,2023-06-26T05:12:25Z,
D_kwDOJA-LVs4AUXWG,DC_kwDOJA-LVs4AX8tU,dodyg,Announcements,@yasmin-hashem24  @Yumna-Hamdy ,@yasmin-hashem24  @Yumna-Hamdy,2023-06-26T05:12:38Z,
D_kwDOJA-LVs4AUTod,,dodyg,Announcements,"![complexity](https://github.com/silverkeytech/summer-2023/assets/1761249/a7d40fb2-5c47-4fe9-8343-a14d9f4b1ade)

https://twitter.com/david_whitney/status/1671502438380060675",https://twitter.com/david_whitney/status/1671502438380060675,2023-06-21T14:00:59Z,2023-06-21T14:01:17Z
D_kwDOJA-LVs4AUTod,DC_kwDOJA-LVs4AX0Be,dodyg,Announcements,"![image](https://github.com/silverkeytech/summer-2023/assets/1761249/35f29a64-2e7f-4dcb-9ff0-14077d3b2f11)

https://twitter.com/dodyg/status/1670655427548418048?s=20",https://twitter.com/dodyg/status/1670655427548418048?s=20,2023-06-21T14:04:14Z,
D_kwDOJA-LVs4AUTod,DC_kwDOJA-LVs4AX2GH,dodyg,Announcements,"`What’s the biggest scam in tech that is deemed acceptable? Best practices. Everything has trade-offs and your context matters. Let me give various examples to get out of this dogma about best practices.
`

https://codeopinion.com/biggest-scam-in-software-dev-best-practices/","What’s the biggest scam in tech that is deemed acceptable? Best practices. Everything has trade-offs and your context matters. Let me give various examples to get out of this dogma about best practices. 
https://codeopinion.com/biggest-scam-in-software-dev-best-practices/",2023-06-22T10:58:34Z,
D_kwDOJA-LVs4AUTod,DC_kwDOJA-LVs4AX4kt,dodyg,Announcements,"![image](https://github.com/silverkeytech/summer-2023/assets/1761249/72ad9ce4-e1a3-408b-9423-5253d7a80851)
https://twitter.com/davidfowl/status/1671386955865784326?s=20",https://twitter.com/davidfowl/status/1671386955865784326?s=20,2023-06-23T10:49:11Z,
D_kwDOJA-LVs4AUTod,DC_kwDOJA-LVs4AX6Bv,dodyg,Announcements,"https://youtu.be/2xC-d4rXT0k

Watch this all and memorize everything ","https://youtu.be/2xC-d4rXT0k
Watch this all and memorize everything",2023-06-24T00:53:44Z,2023-06-24T01:38:04Z
D_kwDOJA-LVs4AUTod,DC_kwDOJA-LVs4AX8pd,dodyg,Announcements,"![image](https://github.com/silverkeytech/summer-2023/assets/1761249/b375a88c-01bf-4417-bfd8-14b99d12b6a2)

https://twitter.com/gabe_monroy/status/1672990425446068225",https://twitter.com/gabe_monroy/status/1672990425446068225,2023-06-26T04:41:07Z,
D_kwDOJA-LVs4AUV0u,,dodyg,Meetings,meet.google.com/zgq-ievp-fhu,meet.google.com/zgq-ievp-fhu,2023-06-24T08:58:33Z,
D_kwDOJA-LVs4AUV0u,DC_kwDOJA-LVs4AX70r,dodyg,Meetings,"[Presentation-1.pdf](https://github.com/silverkeytech/summer-2023/files/11860013/Presentation-1.pdf)

Slides

All images in the presentation were made using AI generator https://www.bing.com/create","Presentation-1.pdf
Slides
All images in the presentation were made using AI generator https://www.bing.com/create",2023-06-25T14:51:43Z,2023-06-25T15:00:24Z
D_kwDOJA-LVs4AUV06,,dodyg,Announcements,"If you didn't receive anything, comment here","If you didn't receive anything, comment here",2023-06-24T09:06:44Z,
D_kwDOJA-LVs4AUU3o,,dodyg,Announcements,"https://www.edgedb.com/blog/edgedb-3-0

All of you and I have homework to do in learning this tech.","https://www.edgedb.com/blog/edgedb-3-0
All of you and I have homework to do in learning this tech.",2023-06-22T23:57:09Z,2023-06-23T00:09:51Z
D_kwDOJA-LVs4AUUi0,,dodyg,Announcements,But don't over commit yourself. More isn't always better. ,But don't over commit yourself. More isn't always better.,2023-06-22T14:35:23Z,
D_kwDOJA-LVs4AUTxF,,dodyg,Announcements,"
![image](https://github.com/silverkeytech/summer-2023/assets/1761249/fcac8eda-e609-4cbd-a782-01b3d863bf6c)

![image](https://github.com/silverkeytech/summer-2023/assets/1761249/10226881-dd01-49a8-a1d5-88ed48280cd5)
",,2023-06-21T16:32:11Z,2023-06-21T16:34:57Z
D_kwDOJA-LVs4AUTOX,,dodyg,Announcements,"## The Situation
![image](https://github.com/silverkeytech/summer-2023/assets/1761249/a2944e92-7a64-4935-8a7d-5e6a2161d6d2)
[Source](https://reporting.unhcr.org/egypt-factsheet-april?_gl=1*zvk9g0*_rup_ga*MjExNTcxNTI2My4xNjg3MzE4MzUw*_rup_ga_EVDQTJ4LMY*MTY4NzMxODM0OS4xLjEuMTY4NzMxODM2NS4wLjAuMA..*_ga*MjExNTcxNTI2My4xNjg3MzE4MzUw*_ga_GSHS74W071*MTY4NzMxODM1MC4xLjEuMTY4NzMxODM2NS4wLjAuMA..#_ga=2.223265755.118646204.1687318351-2115715263.1687318350)

_Note: The graph is a bit out of date because the report was published for May. The number of Sudanese refugees in Egypt has increased dramatically since the break out of the fighting in April 15. The fighting has not stopped and there is no end in sight._ 

- I led an ad-hoc team to assist  the evacuation and resettlement of a family of 5 (2 women, 3 girls) from Khartoum to Cairo - we also assisted a few other families with logistical information on how to get out of Khartoum. It was chronicled in this podcast episode [Escape from Sudan](https://cairocalling.substack.com/p/a-big-mac-in-luxor-escaping-sudans)
- I was the fixer for this front page Washington Post cover story about a Sudanese family who made it out successfully out of Khartoum
<img src=""https://github.com/silverkeytech/summer-2023/assets/1761249/86ecb54c-33c6-4deb-b308-2ce38e60b729"" width=""400px""/>
<img src=""https://github.com/silverkeytech/summer-2023/assets/1761249/273883fa-e122-43ea-8baa-beb5d286318a"" width=""400px"" />

The online story is [here](https://wapo.st/3W5Qwov).

## Rough Neighborhood

![image](https://github.com/silverkeytech/summer-2023/assets/1761249/a10232fb-596e-4dd0-a46c-fe2ba2837283)

Egypt is located in a rough neighborhood. Just take a look at this map. There are so many conflicts and suffering within this region of the world. Egypt's relative stability makes it a safe haven for a lot of people looking for safety.

## The Problem

- The capacity for Government, NGOs and INGOs to handle sudden emergency are limited in so many ways. Citizens can react so much faster. It's just coordinating the effort and figuring out the demands/actual needs are almost impossible for an average person to do.
- The situation is not going to get better anytime soon - especially with the impact of climate change start to accelerate and igniting conflicts over basic resources such as food and water.  

## The Plan

We need to prepare for the next crisis, which will eventually come. For that, we need to prepare a set of services that are ready when the eventualities arise and also be useful to contribute in easing the hardship of people affected by the current crises.  

The services need to be dual use because that's the only way the information and systems get maintained and sustained. It also help average people to be familiar with the systems and services because they use it occasionally in their daily life. This reduces the requirement to have specialists to coordinate and lead ad-hoc support teams.

![Humanitarian Infrastructure Dual Use Project@2x(1)](https://github.com/silverkeytech/summer-2023/assets/1761249/97066f44-d930-4724-9eab-99d745ab6e5a)


## End note

The scale of the problem is enormous and this project is going to be difficult to execute to fulfill its ambitions and goals. But we need to start somewhere, so let's start.","The Situation

Source
Note: The graph is a bit out of date because the report was published for May. The number of Sudanese refugees in Egypt has increased dramatically since the break out of the fighting in April 15. The fighting has not stopped and there is no end in sight.

I led an ad-hoc team to assist  the evacuation and resettlement of a family of 5 (2 women, 3 girls) from Khartoum to Cairo - we also assisted a few other families with logistical information on how to get out of Khartoum. It was chronicled in this podcast episode Escape from Sudan
I was the fixer for this front page Washington Post cover story about a Sudanese family who made it out successfully out of Khartoum



The online story is here.
Rough Neighborhood

Egypt is located in a rough neighborhood. Just take a look at this map. There are so many conflicts and suffering within this region of the world. Egypt's relative stability makes it a safe haven for a lot of people looking for safety.
The Problem

The capacity for Government, NGOs and INGOs to handle sudden emergency are limited in so many ways. Citizens can react so much faster. It's just coordinating the effort and figuring out the demands/actual needs are almost impossible for an average person to do.
The situation is not going to get better anytime soon - especially with the impact of climate change start to accelerate and igniting conflicts over basic resources such as food and water.

The Plan
We need to prepare for the next crisis, which will eventually come. For that, we need to prepare a set of services that are ready when the eventualities arise and also be useful to contribute in easing the hardship of people affected by the current crises.
The services need to be dual use because that's the only way the information and systems get maintained and sustained. It also help average people to be familiar with the systems and services because they use it occasionally in their daily life. This reduces the requirement to have specialists to coordinate and lead ad-hoc support teams.

End note
The scale of the problem is enormous and this project is going to be difficult to execute to fulfill its ambitions and goals. But we need to start somewhere, so let's start.",2023-06-21T03:16:20Z,2023-06-21T07:16:18Z
